epoch,train_loss,train_acc,val_acc,noiseless_val_acc,final_train_acc,final_val_acc,final_noiseless_val_acc,sensitivity,sens_f,sens_g,err_f,err_g,lr,depth,d_model,dropout,heads,d_ffn,n_bool,n_bits,bf_bool
293,0.6639352393528771,0.626984126984127,0.5922619047619048,0.6453373015873016,0.6284722222222222,0.5858134920634921,0.6502976190476191,1.1655,3.0,2.25,0.364448,0.35635700000000003,2.5e-05,4,32,0.05,2,64,6,10,0.2
168,0.6886892053816054,0.5411706349206349,0.5228174603174603,0.5406746031746031,0.5545634920634921,0.5099206349206349,0.5515873015873016,2.0835,3.9375,2.28125,0.4692753253125,0.4572756634375,0.000631,1,16,0.2,4,128,8,10,0.3
54,0.6865320328682188,0.5778769841269841,0.5793650793650794,0.5634920634920635,0.5744047619047619,0.5669642857142857,0.5629960317460317,0.8825,3.578125,1.71875,0.43745899200439453,0.4168701171875,0.0001,1,64,0.05,4,32,7,10,0.25
280,0.6916751634506952,0.5778769841269841,0.5768849206349206,0.7256944444444444,0.5848214285714286,0.5753968253968254,0.7286706349206349,2.4865,2.3125,2.3125,0.33762000000000003,0.33762000000000003,2.5e-05,1,16,0.05,8,32,5,10,0.2
1,0.7717010142311217,0.5406746031746031,0.5376984126984127,0.5297619047619048,0.5615079365079365,0.5262896825396826,0.560515873015873,0.167,3.8125,2.34375,0.4467735290527344,0.4342193603515625,6.3e-05,1,16,0.1,4,128,7,10,0.25
50,0.687102354708172,0.5436507936507936,0.5401785714285714,0.5560515873015873,0.5818452380952381,0.53125,0.5510912698412699,0.6965,3.265625,2.171875,0.4252748489379883,0.41560840606689453,0.000251,3,16,0.05,2,256,7,10,0.25
26,0.7197430483878605,0.5744047619047619,0.5709325396825397,0.5739087301587301,0.5749007936507936,0.5704365079365079,0.5704365079365079,0.126,2.5,1.3125,0.4308375,0.41684375,2.5e-05,4,16,0.1,8,32,5,10,0.3
287,0.6254505079890055,0.6676587301587301,0.6875,0.8764880952380952,0.6646825396825397,0.6765873015873016,0.8680555555555556,1.668,2.125,1.8125,0.34521484375,0.33984375,0.0001,2,128,0.1,4,128,5,10,0.25
17,0.7264625373340788,0.5248015873015873,0.5257936507936508,0.5208333333333334,0.5327380952380952,0.5168650793650794,0.5208333333333334,0.1695,3.40625,2.234375,0.46060423125,0.451722715625,1.6e-05,2,128,0.1,4,64,7,10,0.3
156,0.6851691452283708,0.5496031746031746,0.5600198412698413,0.5699404761904762,0.558531746031746,0.5431547619047619,0.5560515873015873,2.137,3.25,2.75,0.387492,0.383379,2.5e-05,4,128,0.1,4,64,6,10,0.2
69,0.6811662278478108,0.5625,0.5540674603174603,0.5783730158730159,0.6349206349206349,0.529265873015873,0.5734126984126984,2.163,3.921875,2.09375,0.4446382522583008,0.4266796112060547,0.001,2,64,0.1,8,64,8,10,0.25
104,0.7015536427497864,0.5426587301587301,0.5446428571428571,0.5962301587301587,0.5486111111111112,0.5406746031746031,0.5808531746031746,1.175,3.0,2.75,0.376532,0.37542200000000003,1.6e-05,1,64,0.1,8,64,6,10,0.2
113,0.6602461423192706,0.6264880952380952,0.6299603174603174,0.7028769841269841,0.6374007936507936,0.6294642857142857,0.7093253968253969,1.0665,2.75,2.4375,0.35172000000000003,0.34919,6.3e-05,2,64,0.1,2,32,5,10,0.2
3,0.7954803298390101,0.5892857142857143,0.5773809523809523,0.5744047619047619,0.5912698412698413,0.5763888888888888,0.5753968253968254,0.1785,2.5625,2.5625,0.27748716796875006,0.27748716796875006,2.5e-05,1,32,0.2,8,256,5,10,0.15
6,0.6648605508463723,0.6527777777777778,0.6547619047619048,0.6547619047619048,0.6527777777777778,0.6547619047619048,0.6547619047619048,0.0,2.3125,0.875,0.36407470703125,0.337890625,1e-05,4,32,0.05,2,128,5,10,0.25
18,0.698365226624504,0.5183531746031746,0.5322420634920635,0.5218253968253969,0.5114087301587301,0.4791666666666667,0.48660714285714285,0.1745,3.890625,2.4375,0.472956636796875,0.46208066015625,0.000631,4,128,0.1,4,256,8,10,0.3
266,0.6101700299315982,0.6879960317460317,0.6726190476190477,0.9226190476190477,0.6879960317460317,0.6676587301587301,0.910218253968254,2.5955,3.0625,3.0625,0.31399951171875007,0.31399951171875007,0.000631,1,16,0.05,4,64,5,10,0.15
15,0.7492757099015372,0.5535714285714286,0.5396825396825397,0.5297619047619048,0.5530753968253969,0.5322420634920635,0.5213293650793651,0.1845,3.421875,2.03125,0.43152332305908203,0.41729736328125,1e-05,1,32,0.2,4,128,7,10,0.25
187,0.6598960747794499,0.6041666666666666,0.5709325396825397,0.6860119047619048,0.6666666666666666,0.5560515873015873,0.6676587301587301,2.656,3.1875,2.875,0.387092,0.384014,0.000631,2,64,0.1,4,128,6,10,0.2
5,0.6996328367127312,0.560515873015873,0.558531746031746,0.5634920634920635,0.5669642857142857,0.5456349206349206,0.5620039682539683,0.104,4.03125,2.125,0.4487800598144531,0.4321889877319336,0.0001,1,64,0.05,4,64,8,10,0.25
300,0.6908842495509556,0.5441468253968254,0.5500992063492064,0.5848214285714286,0.5441468253968254,0.5500992063492064,0.5848214285714286,1.731,3.546875,2.125,0.4616159015625,0.449217446875,4e-05,1,32,0.05,2,256,7,10,0.3
290,0.665150108791533,0.6046626984126984,0.597718253968254,0.628968253968254,0.6066468253968254,0.5942460317460317,0.6284722222222222,0.9815,3.4375,3.28125,0.33650432504882816,0.33604357407226565,6.3e-05,4,32,0.2,2,32,7,10,0.15
159,0.6824022522048344,0.5615079365079365,0.5927579365079365,0.5982142857142857,0.5595238095238095,0.5788690476190477,0.621031746031746,0.781,2.875,2.875,0.309066720703125,0.309066720703125,0.0001,2,16,0.2,2,256,6,10,0.15
252,0.6744231212706793,0.6001984126984127,0.5902777777777778,0.7822420634920635,0.597718253968254,0.5858134920634921,0.7911706349206349,1.9605,2.375,2.1875,0.392578125,0.39208984375,6.3e-05,1,32,0.05,4,256,5,10,0.25
260,0.6843607813592941,0.5649801587301587,0.5555555555555556,0.5927579365079365,0.5620039682539683,0.5510912698412699,0.5892857142857143,1.1835,3.734375,2.296875,0.44049549102783203,0.4281949996948242,0.001585,2,128,0.2,2,128,7,10,0.25
296,0.6238552350846548,0.6810515873015873,0.6572420634920635,0.8387896825396826,0.6765873015873016,0.6473214285714286,0.839781746031746,2.9435,3.0,3.0,0.31595992382812504,0.31595992382812504,0.0001,2,64,0.05,4,256,6,10,0.15
204,0.6833421739320906,0.5749007936507936,0.5818452380952381,0.6264880952380952,0.5873015873015873,0.5818452380952381,0.6309523809523809,1.5525,3.1875,3.1875,0.3229937885742188,0.3229937885742188,6.3e-05,1,64,0.1,2,32,6,10,0.15
34,0.6959508657455444,0.53125,0.5500992063492064,0.5550595238095238,0.5396825396825397,0.5287698412698413,0.5391865079365079,2.9825,4.03125,3.375,0.42078950000000004,0.41812175,4e-05,1,16,0.05,8,32,8,10,0.2
272,0.6864071469458323,0.5570436507936508,0.5550595238095238,0.6259920634920635,0.5575396825396826,0.5545634920634921,0.6264880952380952,0.704,3.125,1.5625,0.457888875,0.4440650625,0.000631,1,128,0.2,4,256,6,10,0.3
273,0.6571277077235873,0.6408730158730159,0.6488095238095238,0.7400793650793651,0.6403769841269841,0.6423611111111112,0.7366071428571429,1.648,2.75,2.75,0.30228515625,0.30228515625,0.000158,1,16,0.1,8,256,5,10,0.15
201,0.6722321415704394,0.5942460317460317,0.5620039682539683,0.5873015873015873,0.6170634920634921,0.5461309523809523,0.6175595238095238,2.4095,4.21875,3.71875,0.37281754542205814,0.37106587985565187,0.000251,3,128,0.1,4,64,8,10,0.15
293,0.6730690466033088,0.5987103174603174,0.5709325396825397,0.5992063492063492,0.5987103174603174,0.5689484126984127,0.5997023809523809,2.1875,2.8125,2.8125,0.30661998046875005,0.30661998046875005,1.6e-05,3,32,0.1,8,128,5,10,0.15
81,0.6547924403160338,0.625,0.6056547619047619,0.6870039682539683,0.654265873015873,0.5858134920634921,0.7549603174603174,1.746,3.25,2.3125,0.378132,0.370376,0.000631,3,32,0.1,2,32,6,10,0.2
233,0.6402301930245899,0.6473214285714286,0.6879960317460317,0.7767857142857143,0.6527777777777778,0.6750992063492064,0.7589285714285714,1.78,2.3125,2.0,0.3123,0.30955,2.5e-05,4,32,0.05,8,128,5,10,0.2
300,0.631709463066525,0.654265873015873,0.6517857142857143,0.8978174603174603,0.654265873015873,0.6517857142857143,0.8978174603174603,1.9275,2.3125,2.3125,0.33362,0.33362,0.000631,3,64,0.1,2,128,5,10,0.2
296,0.6349004568561675,0.6517857142857143,0.6294642857142857,0.6879960317460317,0.654265873015873,0.626984126984127,0.6889880952380952,1.511,2.375,1.6875,0.3258,0.32415,2.5e-05,2,128,0.2,2,256,5,10,0.2
145,0.6892460376497299,0.5510912698412699,0.5466269841269841,0.5540674603174603,0.5699404761904762,0.535218253968254,0.5496031746031746,1.7315,4.03125,2.109375,0.472141546171875,0.456508281875,0.000158,3,16,0.05,2,64,8,10,0.3
252,0.6803880674498421,0.5768849206349206,0.5327380952380952,0.5565476190476191,0.5753968253968254,0.5233134920634921,0.5719246031746031,2.387,4.0,2.46875,0.4491938352584839,0.437579870223999,0.000398,1,16,0.1,8,64,8,10,0.25
92,0.695714703627995,0.5357142857142857,0.5267857142857143,0.5510912698412699,0.5357142857142857,0.5267857142857143,0.5510912698412699,1.378,3.484375,2.609375,0.43703174591064453,0.4300374984741211,1.6e-05,4,16,0.1,4,128,7,10,0.25
296,0.676002165627858,0.5838293650793651,0.595734126984127,0.6170634920634921,0.5818452380952381,0.5927579365079365,0.6111111111111112,1.577,2.75,2.625,0.356462,0.355493,0.0001,1,32,0.1,8,128,6,10,0.2
200,0.6906577547391256,0.5560515873015873,0.5347222222222222,0.5287698412698413,0.5431547619047619,0.5262896825396826,0.5629960317460317,1.7505,3.859375,2.078125,0.467174352421875,0.45323646203125,0.000158,2,32,0.2,4,256,8,10,0.3
264,0.6743259704302228,0.5902777777777778,0.5729166666666666,0.6309523809523809,0.5853174603174603,0.5565476190476191,0.6324404761904762,1.602,3.125,1.9375,0.416656494140625,0.403076171875,4e-05,4,64,0.2,2,256,6,10,0.25
180,0.6917329298125373,0.5317460317460317,0.533234126984127,0.5401785714285714,0.5337301587301587,0.5238095238095238,0.5520833333333334,2.073,3.1875,2.75,0.388158,0.385629,1e-05,4,64,0.05,8,64,6,10,0.2
294,0.692169759954725,0.5406746031746031,0.5233134920634921,0.5550595238095238,0.5367063492063492,0.5193452380952381,0.5719246031746031,1.5675,3.984375,2.28125,0.473135314921875,0.461330667421875,6.3e-05,3,128,0.2,2,128,8,10,0.3
52,0.6889552038813395,0.5466269841269841,0.5724206349206349,0.6240079365079365,0.5927579365079365,0.5530753968253969,0.6587301587301587,1.9355,2.8125,2.0,0.438665625,0.43294374999999996,0.000631,3,32,0.2,4,32,5,10,0.3
54,0.6820021139250861,0.6160714285714286,0.6145833333333334,0.6145833333333334,0.6160714285714286,0.6145833333333334,0.6145833333333334,0.0,2.875,2.875,0.29998218750000005,0.29998218750000005,1e-05,1,16,0.1,2,256,5,10,0.15
186,0.6906331172065129,0.5540674603174603,0.5342261904761905,0.5446428571428571,0.5540674603174603,0.5173611111111112,0.5426587301587301,2.42,3.859375,2.34375,0.4410538673400879,0.4266977310180664,2.5e-05,3,64,0.1,2,128,8,10,0.25
228,0.6228248391832624,0.6800595238095238,0.5952380952380952,0.7088293650793651,0.6949404761904762,0.5912698412698413,0.71875,2.9885,3.859375,3.546875,0.3573733824215699,0.35639547459106447,0.000631,4,16,0.05,2,32,8,10,0.15
91,0.6657066241143241,0.6066468253968254,0.589781746031746,0.6195436507936508,0.6061507936507936,0.5788690476190477,0.5987103174603174,1.2015,2.5625,0.8125,0.421220625,0.398601875,0.001,1,128,0.05,4,32,5,10,0.3
197,0.661050400090596,0.6091269841269841,0.6031746031746031,0.6974206349206349,0.625,0.5972222222222222,0.7202380952380952,2.038,3.0625,2.1875,0.41735076904296875,0.4048614501953125,0.000631,4,32,0.2,8,128,6,10,0.25
125,0.6561293356002323,0.6488095238095238,0.6354166666666666,0.753968253968254,0.6478174603174603,0.6319444444444444,0.7440476190476191,1.9385,2.9375,2.75,0.31069433789062506,0.3102996103515625,0.000631,1,128,0.2,2,64,6,10,0.15
296,0.6840145512232705,0.558531746031746,0.5505952380952381,0.6036706349206349,0.5590277777777778,0.5500992063492064,0.6056547619047619,1.852,2.875,1.9375,0.44370862499999997,0.431591875,4e-05,1,64,0.05,4,256,6,10,0.3
293,0.6336385252929869,0.6736111111111112,0.5873015873015873,0.7435515873015873,0.6706349206349206,0.5694444444444444,0.7485119047619048,2.97,3.0625,3.0625,0.373638,0.373638,0.000251,4,32,0.05,8,64,6,10,0.2
15,0.7283334211697654,0.503968253968254,0.5654761904761905,0.5629960317460317,0.5109126984126984,0.5307539682539683,0.5391865079365079,2.0265,3.390625,2.3125,0.43088245391845703,0.4219379425048828,1e-05,1,16,0.1,4,64,7,10,0.25
173,0.6606545599680098,0.5927579365079365,0.5798611111111112,0.6681547619047619,0.5992063492063492,0.5704365079365079,0.6746031746031746,2.135,3.125,2.875,0.382872,0.38208,0.000631,1,64,0.05,4,128,6,10,0.2
261,0.6022323237525092,0.7053571428571429,0.7053571428571429,0.9583333333333334,0.7003968253968254,0.6974206349206349,0.9434523809523809,2.289,2.5625,2.5625,0.28920123046875007,0.28920123046875007,0.000158,3,128,0.05,4,64,5,10,0.15
192,0.6769127363250369,0.5863095238095238,0.5620039682539683,0.621031746031746,0.6443452380952381,0.5223214285714286,0.6066468253968254,2.0645,3.296875,2.34375,0.4282197952270508,0.41866302490234375,0.000398,2,64,0.1,8,64,7,10,0.25
239,0.6842940364565168,0.5639880952380952,0.5620039682539683,0.625,0.5684523809523809,0.5520833333333334,0.625,1.98,3.25,2.0625,0.42529296875,0.417236328125,0.000158,1,32,0.1,8,128,6,10,0.25
185,0.5722598925469413,0.7063492063492064,0.6949404761904762,0.8869047619047619,0.7301587301587301,0.6736111111111112,0.8938492063492064,1.782,2.3125,1.8125,0.30678000000000005,0.30328,0.000251,3,128,0.2,8,256,5,10,0.2
300,0.5970030753385454,0.7038690476190477,0.6899801587301587,0.6889880952380952,0.7038690476190477,0.6899801587301587,0.6889880952380952,0.0505,2.625,0.0,0.38189249999999997,0.3125,0.0001,2,64,0.2,8,256,5,10,0.3
236,0.6883608594773307,0.535218253968254,0.5302579365079365,0.5461309523809523,0.5431547619047619,0.5277777777777778,0.5381944444444444,1.945,4.0,2.578125,0.44949817657470703,0.43787384033203125,2.5e-05,4,128,0.05,4,256,8,10,0.25
242,0.68360607113157,0.5669642857142857,0.5590277777777778,0.6225198412698413,0.5843253968253969,0.5491071428571429,0.6081349206349206,1.88,3.75,2.140625,0.4407234191894531,0.4269123077392578,0.0001,2,128,0.1,4,128,7,10,0.25
237,0.5964107811450958,0.6974206349206349,0.6731150793650794,0.8219246031746031,0.7073412698412699,0.6617063492063492,0.8209325396825397,2.2335,2.9375,2.9375,0.30707167968750004,0.30707167968750004,0.001,4,64,0.1,2,128,6,10,0.15
152,0.6778840990293593,0.5848214285714286,0.566468253968254,0.626984126984127,0.6453373015873016,0.5456349206349206,0.6170634920634921,1.994,3.40625,2.265625,0.42960357666015625,0.4189796447753906,0.000631,4,16,0.05,4,128,7,10,0.25
209,0.6204363859835125,0.6760912698412699,0.6344246031746031,0.7857142857142857,0.7078373015873016,0.6031746031746031,0.7251984126984127,2.63,3.453125,3.296875,0.336835675378418,0.33626879427490236,0.000251,4,64,0.1,4,128,7,10,0.15
1,0.7370406185823773,0.6750992063492064,0.683531746031746,0.6805555555555556,0.6825396825396826,0.683531746031746,0.683531746031746,0.1335,2.375,0.6875,0.349853515625,0.3074951171875,1e-05,4,64,0.05,4,32,5,10,0.25
78,0.6942961244356065,0.5694444444444444,0.5654761904761905,0.5798611111111112,0.5674603174603174,0.5580357142857143,0.5719246031746031,1.547,3.546875,3.0625,0.34243248446044927,0.34025706520996096,2.5e-05,4,16,0.1,2,32,7,10,0.15
111,0.6966095992497036,0.5431547619047619,0.5486111111111112,0.5803571428571429,0.5451388888888888,0.5476190476190477,0.5808531746031746,1.076,3.453125,2.71875,0.39544500000000005,0.3901285,6.3e-05,1,16,0.2,8,32,7,10,0.2
280,0.6426820461712186,0.6626984126984127,0.591765873015873,0.6696428571428571,0.6746031746031746,0.5744047619047619,0.6622023809523809,2.947,4.109375,3.765625,0.36420238872802735,0.3630930629284668,0.000398,3,16,0.05,2,128,8,10,0.15
252,0.6787447598245409,0.5753968253968254,0.5704365079365079,0.595734126984127,0.5853174603174603,0.5565476190476191,0.5892857142857143,1.586,4.03125,3.640625,0.3629045429928589,0.36102441123077395,0.000398,1,128,0.1,4,256,8,10,0.15
237,0.6000321568950774,0.7008928571428571,0.6418650793650794,0.8501984126984127,0.7162698412698413,0.6264880952380952,0.8348214285714286,3.048,3.546875,3.015625,0.34223262557373046,0.33981917757568364,0.000631,2,32,0.1,8,64,7,10,0.15
67,0.7122772544149368,0.5431547619047619,0.5431547619047619,0.5337301587301587,0.5431547619047619,0.5431547619047619,0.5337301587301587,0.627,2.875,1.75,0.44024362499999997,0.42597375,1e-05,2,32,0.1,8,64,6,10,0.3
272,0.635541782492683,0.6577380952380952,0.6111111111111112,0.722718253968254,0.6587301587301587,0.597718253968254,0.7286706349206349,2.24,3.296875,2.515625,0.38329219999999997,0.3777992,0.000398,2,32,0.05,4,32,7,10,0.2
223,0.6626519163449606,0.6254960317460317,0.6254960317460317,0.6681547619047619,0.6369047619047619,0.6145833333333334,0.6646825396825397,1.3845,2.1875,1.75,0.35968017578125,0.3548583984375,2.5e-05,2,32,0.1,4,128,5,10,0.25
140,0.6898419052835495,0.5500992063492064,0.5580357142857143,0.6026785714285714,0.5436507936507936,0.5525793650793651,0.591765873015873,1.771,3.421875,2.859375,0.3883722,0.3841522,2.5e-05,3,16,0.2,4,256,7,10,0.2
253,0.618307233802856,0.654265873015873,0.6334325396825397,0.814484126984127,0.6750992063492064,0.6125992063492064,0.8030753968253969,2.5085,2.75,2.4375,0.358752,0.354352,0.000631,3,16,0.05,4,128,6,10,0.2
237,0.6355643896829515,0.6463293650793651,0.626984126984127,0.6999007936507936,0.6612103174603174,0.6066468253968254,0.7177579365079365,2.541,3.65625,3.09375,0.3475636624511719,0.3451444173339844,0.000631,1,64,0.05,8,32,7,10,0.15
204,0.6917505888711839,0.5520833333333334,0.5595238095238095,0.5942460317460317,0.5520833333333334,0.5595238095238095,0.5942460317460317,1.134,3.0625,2.6875,0.377868,0.375309,1.6e-05,1,16,0.2,4,128,6,10,0.2
89,0.7020935141851031,0.5803571428571429,0.5634920634920635,0.5947420634920635,0.564484126984127,0.5381944444444444,0.5560515873015873,1.66,2.5,2.5,0.269990390625,0.269990390625,1.6e-05,4,64,0.2,8,32,5,10,0.15
295,0.6745630389168149,0.5798611111111112,0.5744047619047619,0.6051587301587301,0.5739087301587301,0.5625,0.589781746031746,1.4675,4.140625,3.8125,0.3727784384289551,0.3712406615405274,0.001,3,128,0.05,2,128,8,10,0.15
295,0.6740479128701347,0.5987103174603174,0.5347222222222222,0.6056547619047619,0.5992063492063492,0.5228174603174603,0.5992063492063492,3.068,3.84375,3.109375,0.41272812000000003,0.4093811,0.000158,4,32,0.05,4,64,8,10,0.2
9,0.7538688476123507,0.5143849206349206,0.5218253968253969,0.5248015873015873,0.5401785714285714,0.5109126984126984,0.5143849206349206,1.7275,4.0,3.65625,0.3640151445263672,0.3627685611901856,4e-05,3,16,0.2,4,32,8,10,0.15
300,0.598631637437003,0.71875,0.7127976190476191,0.8893849206349206,0.71875,0.7127976190476191,0.8893849206349206,1.862,2.3125,2.0,0.25973232421875003,0.259401171875,0.0001,2,16,0.05,2,256,5,10,0.15
171,0.6843837925365993,0.5565476190476191,0.5595238095238095,0.5848214285714286,0.5347222222222222,0.5193452380952381,0.5347222222222222,0.5825,3.796875,1.046875,0.4671330890625,0.4417298453125,0.000631,2,128,0.2,4,128,7,10,0.3
104,0.6105143839404696,0.6959325396825397,0.7028769841269841,0.779265873015873,0.7018849206349206,0.689484126984127,0.7807539682539683,1.1145,2.375,2.0625,0.25963932421875,0.25743862109375004,0.000251,2,16,0.2,8,32,6,10,0.15
34,0.6804611805885558,0.5763888888888888,0.5808531746031746,0.6919642857142857,0.6706349206349206,0.5565476190476191,0.6304563492063492,1.67,2.9375,1.6875,0.43629871875,0.41752409375,0.001,3,32,0.1,8,64,6,10,0.3
254,0.6553438485614838,0.6225198412698413,0.5962301587301587,0.7212301587301587,0.6349206349206349,0.5763888888888888,0.7123015873015873,2.405,3.1875,2.4375,0.379742,0.37577900000000003,0.000631,3,32,0.1,2,64,6,10,0.2
239,0.681363946861691,0.5843253968253969,0.5778769841269841,0.6111111111111112,0.5873015873015873,0.5714285714285714,0.6116071428571429,1.641,2.25,1.625,0.31728,0.30928,1.6e-05,3,64,0.2,4,128,5,10,0.2
148,0.6812927051196023,0.5709325396825397,0.5724206349206349,0.6205357142857143,0.5724206349206349,0.5625,0.6314484126984127,1.7125,3.21875,1.5625,0.44612446875,0.423632,0.000251,2,64,0.2,4,64,7,10,0.3
147,0.6879127536501203,0.5476190476190477,0.5466269841269841,0.5505952380952381,0.5421626984126984,0.5357142857142857,0.5446428571428571,1.6575,3.765625,2.328125,0.4707364265625,0.4593210515625,0.001585,1,16,0.2,8,32,7,10,0.3
291,0.6324495053480542,0.6458333333333334,0.6686507936507936,0.7455357142857143,0.6587301587301587,0.6636904761904762,0.751984126984127,2.1355,2.8125,2.625,0.2950772651367188,0.29449763769531256,6.3e-05,2,32,0.05,8,64,6,10,0.15
1,0.6876250723051647,0.7113095238095238,0.6850198412698413,0.6850198412698413,0.7624007936507936,0.6383928571428571,0.7385912698412699,0.0,1.875,0.3125,0.35363249999999996,0.31162124999999996,0.000251,4,64,0.05,8,128,5,10,0.3
231,0.6514981171441456,0.6304563492063492,0.621031746031746,0.6493055555555556,0.6299603174603174,0.6111111111111112,0.6423611111111112,1.1795,2.8125,1.4375,0.40032196044921875,0.37921905517578125,0.000158,4,32,0.1,4,64,6,10,0.25
230,0.6935067612027365,0.5550595238095238,0.5322420634920635,0.5327380952380952,0.5610119047619048,0.5267857142857143,0.5411706349206349,1.0165,2.9375,2.9375,0.31426201171875007,0.31426201171875007,1.6e-05,3,128,0.2,4,128,5,10,0.15
275,0.6157395461248973,0.6785714285714286,0.6597222222222222,0.8045634920634921,0.6706349206349206,0.6393849206349206,0.7891865079365079,1.4615,2.1875,2.1875,0.31962,0.31962,0.000158,4,32,0.1,2,256,5,10,0.2
4,0.7508344811106485,0.527281746031746,0.558531746031746,0.5610119047619048,0.5441468253968254,0.5302579365079365,0.5337301587301587,1.937,3.9375,3.53125,0.3566007902966309,0.35479628529174806,2.5e-05,2,32,0.1,2,64,8,10,0.15
264,0.6895689103338454,0.5491071428571429,0.5173611111111112,0.5233134920634921,0.5451388888888888,0.5069444444444444,0.5322420634920635,2.2575,4.234375,2.109375,0.4727596434375,0.45848304734375,0.0001,2,64,0.05,8,256,8,10,0.3
263,0.6589686785425458,0.6240079365079365,0.623015873015873,0.6626984126984127,0.6259920634920635,0.6165674603174603,0.660218253968254,1.7295,3.3125,2.3125,0.37702800000000003,0.368343,4e-05,4,32,0.05,2,32,6,10,0.2
182,0.687310741061256,0.5778769841269841,0.5922619047619048,0.6517857142857143,0.5724206349206349,0.5808531746031746,0.6339285714285714,1.7295,3.234375,2.15625,0.3761462,0.3653849,1.6e-05,1,128,0.2,2,64,7,10,0.2
3,0.6920708143521869,0.5858134920634921,0.5848214285714286,0.5848214285714286,0.5858134920634921,0.5848214285714286,0.5848214285714286,0.0,2.3125,1.1875,0.41606062499999996,0.396968125,0.0001,1,16,0.1,2,256,5,10,0.3
130,0.6826747759940133,0.5699404761904762,0.5595238095238095,0.6145833333333334,0.5887896825396826,0.5520833333333334,0.6160714285714286,2.1225,3.1875,2.125,0.427337646484375,0.4196319580078125,0.000251,1,64,0.1,8,256,6,10,0.25
69,0.6785756141420395,0.5873015873015873,0.5863095238095238,0.5972222222222222,0.6071428571428571,0.5758928571428571,0.5992063492063492,1.054,4.046875,3.3125,0.36207518206787115,0.35897035933837895,0.000398,1,16,0.05,2,32,8,10,0.15
217,0.6977510404965234,0.5188492063492064,0.5168650793650794,0.5257936507936508,0.5193452380952381,0.5064484126984127,0.5461309523809523,2.1775,3.0625,2.1875,0.451767,0.4462215,1.6e-05,3,32,0.05,8,32,6,10,0.3
290,0.6707271318587046,0.5793650793650794,0.5689484126984127,0.5992063492063492,0.5843253968253969,0.5620039682539683,0.6026785714285714,2.2485,3.53125,3.375,0.3422831907714844,0.3418436491210938,0.000158,3,16,0.2,8,64,7,10,0.15
217,0.6218571889968145,0.6701388888888888,0.6294642857142857,0.7723214285714286,0.6815476190476191,0.6175595238095238,0.7738095238095238,2.353,2.8125,2.25,0.358812,0.35532,0.000158,4,128,0.05,2,64,6,10,0.2
1,0.7372349775026715,0.5515873015873016,0.5481150793650794,0.5466269841269841,0.5724206349206349,0.5381944444444444,0.53125,1.7205,3.828125,3.03125,0.41388780000000003,0.4087405,6.3e-05,4,32,0.05,2,128,7,10,0.2
295,0.6918680119136024,0.5500992063492064,0.5267857142857143,0.5431547619047619,0.5411706349206349,0.5193452380952381,0.5317460317460317,2.246,3.0,2.8125,0.31863743701171876,0.31838130859375,2.5e-05,3,128,0.1,8,64,6,10,0.15
294,0.6809827448829772,0.5694444444444444,0.5441468253968254,0.6081349206349206,0.5550595238095238,0.5376984126984127,0.6066468253968254,2.0005,3.90625,2.71875,0.44922053813934326,0.44060397148132324,0.000631,4,32,0.2,2,128,8,10,0.25
50,0.6935521099302504,0.5243055555555556,0.5421626984126984,0.5411706349206349,0.5818452380952381,0.5104166666666666,0.5456349206349206,1.0925,3.890625,2.109375,0.4694381690625,0.454323945,0.000631,4,64,0.2,8,128,8,10,0.3
218,0.670144814347464,0.5873015873015873,0.5763888888888888,0.6532738095238095,0.6125992063492064,0.5545634920634921,0.6294642857142857,2.624,3.46875,2.765625,0.3941568,0.38974790000000004,0.0001,3,128,0.05,4,256,7,10,0.2
123,0.6545292413423932,0.6240079365079365,0.6299603174603174,0.6299603174603174,0.6195436507936508,0.6240079365079365,0.6279761904761905,0.103,3.0625,2.875,0.30965465625,0.308912857421875,0.000158,4,64,0.2,4,64,6,10,0.15
243,0.6899778313106961,0.5421626984126984,0.5411706349206349,0.5833333333333334,0.5411706349206349,0.5282738095238095,0.5853174603174603,1.3425,3.125,2.125,0.45405825,0.44436987499999997,0.000251,1,32,0.2,4,128,6,10,0.3
283,0.6210460937212384,0.6631944444444444,0.6279761904761905,0.7375992063492064,0.6706349206349206,0.6180555555555556,0.7261904761904762,2.2205,3.578125,3.359375,0.33734668143310553,0.33612090555419927,0.000158,2,128,0.1,4,256,7,10,0.15
167,0.6896391075754923,0.5421626984126984,0.5436507936507936,0.5882936507936508,0.5694444444444444,0.5233134920634921,0.6086309523809523,2.1055,3.828125,2.25,0.44167041778564453,0.42891883850097656,0.0001,4,128,0.1,8,64,7,10,0.25
291,0.6784865099286276,0.5659722222222222,0.5803571428571429,0.6056547619047619,0.5684523809523809,0.5724206349206349,0.6111111111111112,1.419,3.515625,2.328125,0.4328432083129883,0.42042064666748047,0.000251,1,16,0.05,2,32,7,10,0.25
64,0.6866050040911115,0.5451388888888888,0.5510912698412699,0.5307539682539683,0.6016865079365079,0.5168650793650794,0.6021825396825397,1.8825,3.921875,2.046875,0.465245924296875,0.44751121179687503,0.000158,4,64,0.1,8,32,8,10,0.3
