epoch,train_loss,train_acc,val_acc,noiseless_val_acc,final_train_acc,final_val_acc,final_noiseless_val_acc,sensitivity,sens_f,sens_g,err_f,err_g,lr,depth,d_model,dropout,heads,d_ffn,n_bool,n_bits,bf_bool
12,0.6944487000268603,0.5500992063492064,0.5646894904458599,0.5640923566878981,0.5099206349206349,0.5031847133757962,0.5031847133757962,1.309,3.0625,3.0625,0.08551788813750005,0.08551788813750005,0.008,2,64,0.1,4,128,6,10,0.03
271,0.6878628636163379,0.5773809523809523,0.585390127388535,0.6186305732484076,0.5615079365079365,0.5400079617834395,0.5503582802547771,1.2726,3.609375,3.609375,0.26885989843749997,0.26885989843749997,0.01,1,128,0.1,4,256,7,10,0.1
300,0.44503745223794666,0.8511904761904762,0.8640525477707006,0.9990047770700637,0.8511904761904762,0.8640525477707006,0.9990047770700637,3.203,3.1875,3.1875,0.14053259765624998,0.14053259765624998,0.0001,2,16,0.05,8,256,5,10,0.05
192,0.6494065305543324,0.6453373015873016,0.6464968152866242,0.727109872611465,0.6354166666666666,0.5951433121019108,0.6299761146496815,1.4944,2.875,2.875,0.28648548075,0.28648548075,0.01,1,16,0.2,2,64,6,10,0.14
173,0.4332560043013285,0.8874007936507936,0.8885350318471338,1.0,0.8874007936507936,0.8885350318471338,1.0,2.5024,2.5,2.5,0.11441953124999993,0.11441953124999993,0.000251,4,16,0.1,2,32,5,10,0.05
193,0.5182855656695744,0.7748015873015873,0.7649283439490446,0.9629777070063694,0.7881944444444444,0.7492038216560509,0.9376990445859873,2.8126,2.8125,2.8125,0.2217048749999999,0.2217048749999999,0.0001,2,128,0.05,8,256,6,10,0.1
207,0.45310321261012365,0.8402777777777778,0.8351910828025477,0.986265923566879,0.8328373015873016,0.8264331210191083,0.9723328025477707,2.6676,2.75,2.75,0.16436311066721876,0.16436311066721876,0.001585,1,64,0.2,8,64,6,10,0.07
84,0.542794648617033,0.7301587301587301,0.7281050955414012,0.785031847133758,0.7351190476190477,0.7217356687898089,0.7792595541401274,1.397,2.625,2.625,0.158669770175,0.158669770175,0.003,1,32,0.1,2,32,5,10,0.07
48,0.5684632100756206,0.7232142857142857,0.7328821656050956,0.753781847133758,0.7256944444444444,0.7298964968152867,0.7466162420382165,1.2634,2.375,2.375,0.06751501732500009,0.06751501732500009,0.005,1,32,0.05,2,32,5,10,0.03
154,0.633986789082724,0.689484126984127,0.6671974522292994,0.7623407643312102,0.6502976190476191,0.6365445859872612,0.7099920382165605,1.8294,3.0,3.0,0.23746049999999996,0.23746049999999996,0.008,2,16,0.2,4,256,6,10,0.1
229,0.580848134699322,0.7212301587301587,0.7183519108280255,0.9032643312101911,0.7266865079365079,0.7139729299363057,0.9056528662420382,2.3068,2.75,2.75,0.2808631224,0.2808631224,0.001585,1,16,0.1,8,256,5,10,0.14
272,0.42581311767063446,0.841765873015873,0.8523089171974523,0.9371019108280255,0.841765873015873,0.8523089171974523,0.9371019108280255,2.189,2.5625,2.5625,0.11482619140624994,0.11482619140624994,0.003,3,128,0.1,4,64,5,10,0.05
93,0.26553847995542346,0.9449404761904762,0.9307324840764332,1.0,0.9449404761904762,0.9307324840764332,1.0,2.3034,2.3125,2.3125,0.06574284339375003,0.06574284339375003,0.01,2,128,0.1,8,128,5,10,0.03
140,0.5799444734104096,0.7073412698412699,0.7255175159235668,0.789609872611465,0.7123015873015873,0.7207404458598726,0.7884156050955414,1.9896,2.75,2.75,0.12388052539062494,0.12388052539062494,0.008,3,32,0.1,2,32,6,10,0.05
182,0.3736851532307882,0.8665674603174603,0.8722133757961783,0.9970143312101911,0.8700396825396826,0.861265923566879,0.9810907643312102,3.06,3.0625,3.0625,0.13469384765625003,0.13469384765625003,0.000251,4,32,0.05,8,128,5,10,0.05
68,0.5910457467275952,0.7817460317460317,0.7701035031847133,0.8369824840764332,0.7579365079365079,0.7478105095541401,0.804140127388535,1.9554,2.5,2.5,0.11440546875000002,0.11440546875000002,0.008,3,64,0.1,2,128,5,10,0.05
134,0.3962026281016214,0.8849206349206349,0.8829617834394905,0.9986066878980892,0.8849206349206349,0.8829617834394905,0.9986066878980892,2.573,2.5625,2.5625,0.11673884765624992,0.11673884765624992,0.000251,2,128,0.2,2,256,5,10,0.05
76,0.28774022464714355,0.9285714285714286,0.92296974522293,1.0,0.9305555555555556,0.9158041401273885,0.9906449044585988,2.7404,2.75,2.75,0.07626758041050002,0.07626758041050002,0.001585,3,16,0.05,2,64,6,10,0.03
285,0.6668340488085671,0.6071428571428571,0.6023089171974523,0.6311703821656051,0.6130952380952381,0.5993232484076433,0.6309713375796179,2.1394,3.546875,3.546875,0.1525979641235351,0.1525979641235351,0.0001,1,32,0.2,4,256,7,10,0.05
103,0.6316645959066967,0.6746031746031746,0.6882961783439491,0.791202229299363,0.6676587301587301,0.6839171974522293,0.7929936305732485,1.4254,2.5625,2.5625,0.269783051118,0.269783051118,0.008,4,32,0.2,8,128,6,10,0.14
118,0.4223297030206711,0.8452380952380952,0.8761942675159236,0.9996019108280255,0.8506944444444444,0.8678343949044586,0.9888535031847133,2.8802,2.875,2.875,0.12864693164062496,0.12864693164062496,0.001,4,32,0.2,8,64,6,10,0.05
204,0.5867459300964598,0.7202380952380952,0.7380573248407644,0.9966162420382165,0.7237103174603174,0.7205414012738853,0.960390127388535,2.39,2.375,2.375,0.26498192,0.26498192,0.000251,2,128,0.2,8,256,5,10,0.14
237,0.5966856635752178,0.7003968253968254,0.6580414012738853,0.7908041401273885,0.6984126984126984,0.6508757961783439,0.7854299363057324,2.0782,3.0,2.8125,0.2936503346,0.2927958905,0.0001,4,64,0.05,8,64,6,10,0.14
264,0.4720526434599407,0.8288690476190477,0.825437898089172,1.0,0.8278769841269841,0.8178742038216561,0.9846735668789809,2.9968,3.0,3.0,0.17789670460012502,0.17789670460012502,0.001585,4,16,0.2,4,32,6,10,0.07
251,0.595396081606547,0.7123015873015873,0.7089968152866242,0.9629777070063694,0.7162698412698413,0.705812101910828,0.9627786624203821,2.686,2.875,2.875,0.2879629704,0.2879629704,0.000158,3,32,0.05,2,256,5,10,0.14
262,0.3822708759042952,0.8556547619047619,0.8467356687898089,0.9305334394904459,0.8482142857142857,0.8240445859872612,0.9014729299363057,3.2982,3.546875,3.546875,0.09726907031500742,0.09726907031500742,0.000631,2,128,0.05,2,32,7,10,0.03
155,0.541865149660716,0.78125,0.8015525477707006,1.0,0.7857142857142857,0.7921974522292994,0.9796974522292994,2.4422,2.4375,2.4375,0.20419437499999993,0.20419437499999993,0.000251,4,64,0.1,2,256,5,10,0.1
289,0.41971330250066424,0.9027777777777778,0.8986863057324841,0.9627786624203821,0.8754960317460317,0.8765923566878981,0.933718152866242,2.5568,2.75,2.75,0.07757435625000009,0.07757435625000009,0.003,1,16,0.2,2,256,5,10,0.03
290,0.6166497497331529,0.6875,0.6512738853503185,0.7181528662420382,0.6795634920634921,0.6488853503184714,0.7119824840764332,2.7338,3.734375,3.734375,0.2083283308411255,0.2083283308411255,0.0001,4,32,0.1,8,128,7,10,0.07
162,0.6941210249113658,0.5431547619047619,0.5431926751592356,0.5650875796178344,0.501984126984127,0.4994028662420382,0.4994028662420382,1.6122,3.0625,3.0625,0.3072076952,0.3072076952,0.008,1,128,0.2,2,64,6,10,0.14
254,0.5203938649760352,0.777281746031746,0.7394506369426752,0.9679538216560509,0.779265873015873,0.73546974522293,0.9617834394904459,2.9786,3.25,3.25,0.24571237499999998,0.24571237499999998,0.000398,1,64,0.05,4,256,6,10,0.1
118,0.3538198598793575,0.8764880952380952,0.8732085987261147,0.9994028662420382,0.878968253968254,0.8698248407643312,0.9942277070063694,2.7998,2.8125,2.8125,0.12452836669921874,0.12452836669921874,0.003,4,32,0.05,8,64,6,10,0.05
222,0.6665409453331478,0.6130952380952381,0.589171974522293,0.6068869426751592,0.6011904761904762,0.5818073248407644,0.5929538216560509,1.7128,3.5,3.5,0.15214556982421878,0.15214556982421878,0.0001,1,16,0.1,4,64,7,10,0.05
126,0.6165297310503702,0.660218253968254,0.6474920382165605,0.7977707006369427,0.6785714285714286,0.6303742038216561,0.7607484076433121,2.0336,3.125,3.125,0.307265015232,0.307265015232,0.000631,3,128,0.05,4,128,6,10,0.14
31,0.27300275143768105,0.9270833333333334,0.9273487261146497,0.9996019108280255,0.9290674603174603,0.9269506369426752,0.9992038216560509,2.5534,2.5625,2.5625,0.07167343734375009,0.07167343734375009,0.001585,3,128,0.05,4,64,5,10,0.03
172,0.6205788472342113,0.7132936507936508,0.6827229299363057,0.7718949044585988,0.6706349206349206,0.6482882165605095,0.7070063694267515,2.5202,3.734375,3.734375,0.20912939231570427,0.20912939231570427,0.005,2,64,0.1,8,64,7,10,0.07
138,0.5200288754607004,0.7971230158730159,0.820859872611465,0.9940286624203821,0.7976190476190477,0.8202627388535032,0.9956210191082803,3.0588,3.0625,3.0625,0.18136282871262505,0.18136282871262505,0.001585,1,32,0.1,8,128,6,10,0.07
293,0.3943595855482041,0.8864087301587301,0.884156050955414,0.9986066878980892,0.8511904761904762,0.835390127388535,0.9325238853503185,2.5588,2.5625,2.5625,0.11541697265624995,0.11541697265624995,0.003,3,128,0.2,8,256,5,10,0.05
45,0.47146284651188625,0.8452380952380952,0.8560907643312102,1.0,0.845734126984127,0.8477308917197452,0.9914410828025477,2.5184,2.5,2.5,0.15167410125000003,0.15167410125000003,0.001,2,64,0.2,8,256,5,10,0.07
297,0.5893367202509017,0.7232142857142857,0.6813296178343949,0.7908041401273885,0.7177579365079365,0.67296974522293,0.7796576433121019,2.4538,3.125,3.125,0.24117299999999997,0.24117299999999997,0.000398,4,16,0.1,8,64,6,10,0.1
298,0.6255056034950983,0.6775793650793651,0.6689888535031847,0.7951831210191083,0.6755952380952381,0.65625,0.7689092356687898,2.819,3.46875,3.46875,0.26192311874999996,0.26192311874999996,0.000158,2,64,0.2,8,128,7,10,0.1
294,0.5935032992135911,0.7162698412698413,0.7032245222929936,0.7983678343949044,0.7113095238095238,0.6944665605095541,0.7830414012738853,3.187,3.71875,3.71875,0.15897543940429681,0.15897543940429681,0.001,4,16,0.2,4,32,7,10,0.05
277,0.5933119044417426,0.7217261904761905,0.6875,0.7752786624203821,0.7217261904761905,0.679140127388535,0.7659235668789809,2.3888,3.671875,3.671875,0.20704835510531927,0.20704835510531927,0.000398,1,16,0.1,8,128,7,10,0.07
290,0.43121423986223006,0.8700396825396826,0.8497213375796179,0.929140127388535,0.8353174603174603,0.8154856687898089,0.8859474522292994,3.1556,3.3125,3.3125,0.09143562453871884,0.09143562453871884,0.000398,2,32,0.2,8,32,6,10,0.03
247,0.5319088243302845,0.7589285714285714,0.7677149681528662,0.85828025477707,0.6949404761904762,0.6849124203821656,0.7099920382165605,2.0296,2.6875,2.6875,0.15816294151875004,0.15816294151875004,0.01,4,128,0.05,4,32,5,10,0.07
50,0.3147627557553942,0.9290674603174603,0.9299363057324841,1.0,0.9290674603174603,0.9299363057324841,1.0,2.6184,2.625,2.625,0.07405560607500006,0.07405560607500006,0.000631,2,16,0.05,8,32,5,10,0.03
273,0.3153084172379403,0.9126984126984127,0.9241640127388535,1.0,0.9112103174603174,0.9231687898089171,0.9980095541401274,2.81,2.8125,2.8125,0.07860606656371882,0.07860606656371882,0.000631,3,128,0.2,2,128,6,10,0.03
274,0.3671124286594845,0.9141865079365079,0.9158041401273885,1.0,0.9131944444444444,0.914609872611465,0.9990047770700637,2.9542,2.9375,2.9375,0.0822367233937501,0.0822367233937501,0.000251,1,16,0.05,8,256,5,10,0.03
300,0.5914880869880556,0.7142857142857143,0.7026273885350318,0.8314092356687898,0.7142857142857143,0.7026273885350318,0.8314092356687898,2.4974,2.9375,2.9375,0.23255049999999994,0.23255049999999994,0.0001,4,32,0.1,2,64,6,10,0.1
299,0.5736023528235299,0.8055555555555556,0.7917993630573248,0.8883359872611465,0.8070436507936508,0.7868232484076433,0.884952229299363,2.6242,2.875,2.875,0.12839391796875,0.12839391796875,0.000158,3,32,0.2,2,32,6,10,0.05
279,0.4724313370765202,0.8244047619047619,0.8101114649681529,0.9498407643312102,0.8273809523809523,0.8051353503184714,0.9452627388535032,3.322,3.578125,3.578125,0.15159791295166014,0.15159791295166014,0.005,2,32,0.05,4,32,7,10,0.05
89,0.44241701988946824,0.8591269841269841,0.8503184713375797,0.9992038216560509,0.8591269841269841,0.8503184713375797,1.0,2.4072,2.375,2.375,0.14467327017500003,0.14467327017500003,0.000251,2,32,0.1,4,128,5,10,0.07
256,0.6881463574984718,0.5669642857142857,0.5626990445859873,0.5636942675159236,0.5615079365079365,0.5595143312101911,0.5611066878980892,1.164,3.5,3.5,0.15141846635742184,0.15141846635742184,0.01,1,128,0.2,4,256,7,10,0.05
154,0.5089976305053348,0.8536706349206349,0.848328025477707,1.0,0.8531746031746031,0.8477308917197452,0.9988057324840764,3.462,3.4375,3.4375,0.1492670112304687,0.1492670112304687,0.01,1,16,0.1,8,64,6,10,0.05
299,0.6079904262035613,0.6959325396825397,0.6797372611464968,0.8988853503184714,0.6879960317460317,0.6693869426751592,0.8680334394904459,2.4556,2.9375,2.9375,0.298508908208,0.298508908208,0.000251,1,64,0.05,8,32,6,10,0.14
291,0.6516277520429521,0.6259920634920635,0.6070859872611465,0.6636146496815286,0.6225198412698413,0.6019108280254777,0.6576433121019108,2.1374,3.25,3.25,0.24889999999999995,0.24889999999999995,0.0001,3,32,0.2,4,64,6,10,0.1
119,0.4208893749922041,0.8725198412698413,0.8602707006369427,1.0,0.8725198412698413,0.8602707006369427,1.0,2.3072,2.3125,2.3125,0.13980141476875002,0.13980141476875002,0.000251,4,64,0.2,2,32,5,10,0.07
249,0.5129796961943308,0.7559523809523809,0.7259156050955414,0.8759952229299363,0.7648809523809523,0.7243232484076433,0.8881369426751592,2.0274,2.625,2.625,0.2583568904,0.2583568904,0.000251,4,16,0.05,8,256,5,10,0.14
271,0.40337908504501224,0.8541666666666666,0.8451433121019108,0.9818869426751592,0.8536706349206349,0.8435509554140127,0.9794984076433121,3.3456,3.421875,3.421875,0.14809953277587884,0.14809953277587884,0.000158,2,128,0.1,8,32,7,10,0.05
129,0.5807489956182147,0.7331349206349206,0.7382563694267515,0.9400875796178344,0.7450396825396826,0.731687898089172,1.0,1.868,2.5,2.5,0.2622201456,0.2622201456,0.005,4,16,0.1,4,32,5,10,0.14
300,0.5218696712501465,0.8045634920634921,0.7933917197452229,0.9152070063694268,0.8045634920634921,0.7933917197452229,0.9152070063694268,3.239,3.515625,3.515625,0.15136009234619135,0.15136009234619135,0.003,1,16,0.1,4,256,7,10,0.05
176,0.6270063141035656,0.6785714285714286,0.6610270700636943,0.6805334394904459,0.6517857142857143,0.6381369426751592,0.6508757961783439,1.8982,3.40625,3.40625,0.09364406039327633,0.09364406039327633,0.001585,3,128,0.1,2,128,7,10,0.03
154,0.6943032268493895,0.535218253968254,0.5386146496815286,0.5398089171974523,0.4806547619047619,0.47432324840764334,0.47432324840764334,1.158,3.453125,3.453125,0.14907141431884763,0.14907141431884763,0.008,1,64,0.2,4,64,7,10,0.05
292,0.41275358838694437,0.8606150793650794,0.8682324840764332,0.9896496815286624,0.8606150793650794,0.8672372611464968,0.9880573248407644,3.0904,3.0625,3.0625,0.1352274609375,0.1352274609375,0.000251,2,32,0.05,4,64,6,10,0.05
261,0.3329677450514975,0.8933531746031746,0.887937898089172,1.0,0.8933531746031746,0.8867436305732485,0.9990047770700637,2.431,2.4375,2.4375,0.11062166015624997,0.11062166015624997,0.000251,3,128,0.2,4,128,5,10,0.05
200,0.6674120265340048,0.6314484126984127,0.6413216560509554,0.7038216560509554,0.6319444444444444,0.6377388535031847,0.7097929936305732,1.7878,3.453125,3.453125,0.25957246093749997,0.25957246093749997,0.003,2,64,0.2,4,64,7,10,0.1
286,0.5409278103283474,0.7683531746031746,0.7486066878980892,0.9020700636942676,0.7688492063492064,0.7476114649681529,0.9000796178343949,1.972,2.5,2.5,0.20839999999999997,0.20839999999999997,0.000631,1,64,0.2,2,128,5,10,0.1
293,0.6622821858951023,0.6125992063492064,0.6172372611464968,0.6566480891719745,0.6125992063492064,0.6170382165605095,0.6671974522292994,1.5534,3.453125,3.15625,0.31844711742186,0.31701605766372,0.0001,3,32,0.1,2,256,7,10,0.14
88,0.5827993031532045,0.7356150793650794,0.714171974522293,0.7617436305732485,0.7078373015873016,0.683718152866242,0.7219347133757962,1.5166,3.0625,3.0625,0.17832858884246877,0.17832858884246877,0.01,3,16,0.2,4,64,6,10,0.07
102,0.3305838005173774,0.9300595238095238,0.9375,1.0,0.9300595238095238,0.9375,1.0,2.3252,2.3125,2.3125,0.06607954554375,0.06607954554375,0.000158,3,128,0.2,4,128,5,10,0.03
131,0.3750987696269202,0.8774801587301587,0.8815684713375797,0.9994028662420382,0.8784722222222222,0.8781847133757962,0.9958200636942676,2.4816,2.5,2.5,0.11392812499999999,0.11392812499999999,0.001585,4,32,0.1,2,256,5,10,0.05
204,0.3480928171248663,0.8988095238095238,0.9014729299363057,1.0,0.8988095238095238,0.9014729299363057,1.0,2.1814,2.1875,2.1875,0.10042478515624992,0.10042478515624992,0.000251,2,32,0.1,2,64,5,10,0.05
188,0.6000068878370618,0.7008928571428571,0.7167595541401274,0.9126194267515924,0.7013888888888888,0.7054140127388535,0.8855493630573248,2.4054,2.625,2.625,0.2760000656,0.2760000656,0.000631,3,128,0.2,4,32,5,10,0.14
238,0.4914842001975529,0.8120039682539683,0.8001592356687898,0.9279458598726115,0.7946428571428571,0.7866242038216561,0.9124203821656051,2.4758,2.75,2.75,0.16554608795637504,0.16554608795637504,0.008,2,32,0.05,8,32,6,10,0.07
164,0.6265970534748502,0.6502976190476191,0.669187898089172,0.7507961783439491,0.6468253968253969,0.6564490445859873,0.7291003184713376,1.1398,2.625,2.625,0.27182064,0.27182064,0.001,1,16,0.1,2,256,5,10,0.14
87,0.6104615657102495,0.6765873015873016,0.6801353503184714,0.8320063694267515,0.6830357142857143,0.6713773885350318,0.7810509554140127,2.0978,2.5,2.5,0.26692806560000004,0.26692806560000004,0.01,2,64,0.1,8,32,5,10,0.14
297,0.6658671186083839,0.6016865079365079,0.6064888535031847,0.6468949044585988,0.5997023809523809,0.602109872611465,0.64171974522293,1.555,3.0625,3.0625,0.30138772020000004,0.30138772020000004,0.0001,1,16,0.05,4,128,6,10,0.14
293,0.5006321644972241,0.8214285714285714,0.807921974522293,0.9406847133757962,0.8040674603174603,0.7854299363057324,0.90625,3.3362,3.546875,3.546875,0.15290520201416014,0.15290520201416014,0.001585,1,32,0.2,8,32,7,10,0.05
180,0.618833866857347,0.6785714285714286,0.6642117834394905,0.6916799363057324,0.6631944444444444,0.6385350318471338,0.6590366242038217,1.5368,3.125,3.125,0.13701353466796873,0.13701353466796873,0.000251,1,64,0.05,2,64,6,10,0.05
225,0.48323402139875626,0.8000992063492064,0.7800557324840764,0.9502388535031847,0.8065476190476191,0.7703025477707006,0.9414808917197452,3.3644,3.453125,3.453125,0.19805691106331924,0.19805691106331924,0.000631,4,32,0.05,2,128,7,10,0.07
296,0.5378786732280065,0.7514880952380952,0.7480095541401274,0.9673566878980892,0.751984126984127,0.746218152866242,0.9689490445859873,2.1296,2.3125,2.3125,0.24696234500000003,0.24696234500000003,0.000251,4,32,0.2,4,64,5,10,0.14
289,0.6827334411560543,0.5932539682539683,0.5903662420382165,0.6031050955414012,0.6111111111111112,0.5830015923566879,0.5995222929936306,0.7658,3.796875,3.796875,0.1617581179321289,0.1617581179321289,0.008,4,32,0.2,2,128,7,10,0.05
139,0.3788326046769581,0.8645833333333334,0.8469347133757962,0.9982085987261147,0.8650793650793651,0.8445461783439491,0.9968152866242038,2.369,2.375,2.375,0.14315238395675,0.14315238395675,0.000398,3,64,0.2,8,256,6,10,0.07
300,0.6136275851537311,0.6845238095238095,0.6739649681528662,0.7308917197452229,0.6845238095238095,0.6739649681528662,0.7308917197452229,1.9956,3.328125,3.328125,0.19066546291660552,0.19066546291660552,0.000398,1,32,0.2,4,128,7,10,0.07
122,0.6509001311801729,0.6066468253968254,0.6001194267515924,0.6142515923566879,0.5208333333333334,0.5380175159235668,0.5380175159235668,1.2186,3.703125,3.703125,0.1583471043579101,0.1583471043579101,0.008,2,32,0.05,2,64,7,10,0.05
2,0.727866960896386,0.5520833333333334,0.5406050955414012,0.5406050955414012,0.5520833333333334,0.5406050955414012,0.5406050955414012,0.0,3.0,3.0,0.23387621874999992,0.23387621874999992,0.01,2,128,0.2,8,64,6,10,0.1
282,0.48802817340881105,0.8129960317460317,0.7884156050955414,0.9510350318471338,0.810515873015873,0.7860270700636943,0.9375,3.1106,3.21875,3.21875,0.18619267191196875,0.18619267191196875,0.001,4,128,0.1,8,64,7,10,0.07
26,0.689310956568945,0.5466269841269841,0.5481687898089171,0.5748407643312102,0.5734126984126984,0.5423964968152867,0.5513535031847133,1.1426,3.765625,3.65625,0.34293177128714003,0.34278803284916004,0.003,1,16,0.05,2,32,7,10,0.14
176,0.4050053481071714,0.8521825396825397,0.8389729299363057,0.995421974522293,0.8536706349206349,0.8363853503184714,0.9912420382165605,3.483,3.515625,3.515625,0.1512189691040039,0.1512189691040039,0.001585,4,64,0.1,8,32,7,10,0.05
131,0.47157205759532866,0.7926587301587301,0.7754777070063694,0.9335191082802548,0.7529761904761905,0.7249203821656051,0.8005573248407644,1.5278,1.875,1.875,0.21161028560000006,0.21161028560000006,0.003,1,128,0.05,4,64,5,10,0.14
171,0.6694150595437913,0.5952380952380952,0.5734474522292994,0.5935509554140127,0.5858134920634921,0.5628980891719745,0.5617038216560509,1.2722,3.65625,3.65625,0.27089197499999995,0.27089197499999995,0.008,4,32,0.1,2,32,7,10,0.1
1,1.0166080575140695,0.5471230158730159,0.5493630573248408,0.5493630573248408,0.5471230158730159,0.5493630573248408,0.5493630573248408,0.0,3.734375,3.734375,0.27402827343749997,0.27402827343749997,0.01,3,128,0.1,2,32,7,10,0.1
294,0.4921346013508146,0.8040674603174603,0.8001592356687898,0.9705414012738853,0.8040674603174603,0.7989649681528662,0.9645700636942676,2.0304,2.1875,2.1875,0.1871943749999999,0.1871943749999999,0.000158,2,64,0.05,2,256,5,10,0.1
3,0.7022373922287471,0.5714285714285714,0.5625,0.5625,0.5714285714285714,0.5625,0.5625,0.0,2.875,2.875,0.17027105548862498,0.17027105548862498,0.01,2,128,0.05,2,32,6,10,0.07
145,0.3381798267364502,0.9389880952380952,0.9315286624203821,1.0,0.9389880952380952,0.9315286624203821,1.0,2.3624,2.375,2.375,0.06730044000000002,0.06730044000000002,0.008,4,64,0.2,8,64,5,10,0.03
293,0.5947772363821665,0.7068452380952381,0.6644108280254777,0.7902070063694268,0.6979166666666666,0.6526671974522293,0.7770700636942676,2.4876,3.828125,3.828125,0.27522956093749995,0.27522956093749995,0.001585,2,64,0.2,4,64,7,10,0.1
172,0.484347756419863,0.816468253968254,0.8021496815286624,0.9812898089171974,0.816468253968254,0.7886146496815286,0.9627786624203821,3.0934,3.234375,3.234375,0.18607800035381927,0.18607800035381927,0.001585,4,32,0.2,8,128,7,10,0.07
198,0.497974546655776,0.7961309523809523,0.8109076433121019,0.9950238853503185,0.7951388888888888,0.794984076433121,0.977109872611465,2.3406,2.3125,2.3125,0.19544937499999993,0.19544937499999993,0.000398,4,64,0.2,4,256,5,10,0.1
46,0.451340340669193,0.8462301587301587,0.8397691082802548,0.9994028662420382,0.8501984126984127,0.8284235668789809,0.9826831210191083,2.5434,2.5625,2.5625,0.15441041476875,0.15441041476875,0.001585,4,16,0.1,4,256,5,10,0.07
198,0.6192720915590014,0.7033730158730159,0.6900875796178344,0.7406449044585988,0.6701388888888888,0.6518710191082803,0.6769506369426752,1.972,3.453125,3.453125,0.14868867564697263,0.14868867564697263,0.008,3,16,0.2,4,256,7,10,0.05
114,0.47084745882995543,0.8293650793650794,0.8234474522292994,1.0,0.8358134920634921,0.8121019108280255,0.9840764331210191,3.0598,3.0625,3.0625,0.17982981370200002,0.17982981370200002,0.000251,3,32,0.05,8,256,6,10,0.07
2,0.7211391490603251,0.5466269841269841,0.5467754777070064,0.5467754777070064,0.5466269841269841,0.5467754777070064,0.5467754777070064,0.0,3.53125,3.53125,0.20085819413208938,0.20085819413208938,0.008,4,64,0.2,8,32,7,10,0.07
156,0.6236452834000663,0.6636904761904762,0.6564490445859873,0.7089968152866242,0.6478174603174603,0.6385350318471338,0.6785429936305732,1.9136,3.234375,3.234375,0.18715603317414176,0.18715603317414176,0.001585,1,16,0.2,2,32,7,10,0.07
262,0.40613608275141033,0.8546626984126984,0.8513136942675159,0.9974124203821656,0.8566468253968254,0.8471337579617835,0.9896496815286624,2.3848,2.375,2.375,0.14670952642500001,0.14670952642500001,0.001585,1,128,0.05,8,64,5,10,0.07
93,0.35180190418447765,0.8978174603174603,0.9052547770700637,1.0,0.8978174603174603,0.9052547770700637,1.0,2.0398,2.0625,2.0625,0.09560431640625,0.09560431640625,0.001,3,16,0.2,2,32,5,10,0.05
294,0.572938515080346,0.7400793650793651,0.7147691082802548,0.9749203821656051,0.7375992063492064,0.7078025477707006,0.9548168789808917,2.442,2.4375,2.4375,0.2651931114,0.2651931114,0.003,2,64,0.2,8,256,5,10,0.14
289,0.5084319441091447,0.8194444444444444,0.8146894904458599,0.9327229299363057,0.810515873015873,0.7969745222929936,0.9090366242038217,2.8062,3.328125,3.328125,0.1438959465454101,0.1438959465454101,0.001,1,32,0.2,8,32,7,10,0.05
94,0.4232283918157456,0.8462301587301587,0.8431528662420382,0.9796974522292994,0.8650793650793651,0.8037420382165605,0.9293391719745223,3.372,3.46875,3.46875,0.14975201835937496,0.14975201835937496,0.000631,2,64,0.05,8,32,7,10,0.05
245,0.49724723233116996,0.7847222222222222,0.7585589171974523,1.0,0.7862103174603174,0.7581608280254777,0.9974124203821656,2.1364,2.125,2.125,0.23130590000000006,0.23130590000000006,0.000251,2,128,0.2,8,128,5,10,0.14
197,0.5756745707421076,0.7326388888888888,0.7113853503184714,0.9211783439490446,0.7425595238095238,0.6882961783439491,0.883359872611465,3.4642,3.6875,3.6875,0.27236552499999994,0.27236552499999994,0.001585,3,16,0.05,2,256,7,10,0.1
276,0.6007553920859382,0.7127976190476191,0.6914808917197452,0.862062101910828,0.7152777777777778,0.6853105095541401,0.8519108280254777,2.2072,2.8125,2.8125,0.28341213075000005,0.28341213075000005,0.000158,3,16,0.05,4,32,6,10,0.14
192,0.6748950434109521,0.6066468253968254,0.616640127388535,0.647890127388535,0.6071428571428571,0.61046974522293,0.638734076433121,1.423,3.828125,3.828125,0.21179790021169176,0.21179790021169176,0.000158,1,32,0.2,8,64,7,10,0.07
278,0.6289447555466304,0.6676587301587301,0.6687898089171974,0.7328821656050956,0.6646825396825397,0.6500796178343949,0.7119824840764332,2.4304,3.515625,3.515625,0.19965225612187298,0.19965225612187298,0.003,1,16,0.2,4,256,7,10,0.07
238,0.3178691290437229,0.9310515873015873,0.9345143312101911,1.0,0.9300595238095238,0.932921974522293,0.9982085987261147,2.3052,2.3125,2.3125,0.06554086089375005,0.06554086089375005,0.008,3,128,0.1,8,256,5,10,0.03
194,0.5972571704122756,0.7142857142857143,0.7261146496815286,0.7470143312101911,0.7162698412698413,0.7207404458598726,0.7412420382165605,1.6666,2.625,2.625,0.07381768136512501,0.07381768136512501,0.008,3,64,0.2,2,128,6,10,0.03
44,0.39145821191015695,0.8918650793650794,0.8919187898089171,1.0,0.8933531746031746,0.8869426751592356,0.991640127388535,2.4486,2.4375,2.4375,0.11111228515624993,0.11111228515624993,0.000398,4,64,0.05,2,64,5,10,0.05
260,0.5659822462097047,0.7261904761904762,0.7247213375796179,0.7802547770700637,0.722718253968254,0.722531847133758,0.7770700636942676,1.2508,2.3125,2.3125,0.19191937499999995,0.19191937499999995,0.0001,1,32,0.05,2,64,5,10,0.1
