epoch,train_loss,train_acc,val_acc,noiseless_val_acc,final_train_acc,final_val_acc,final_noiseless_val_acc,sensitivity,sens_f,sens_g,err_f,err_g,entropy,lr,depth,d_model,dropout,heads,d_ffn,n_bool,n_bits,bf_bool
95,0.6334469954299319,0.6532643312101911,0.6356829073482428,0.7462060702875399,0.6944665605095541,0.610223642172524,0.7437100638977636,1.4015,2.875,1.5,0.371384743312,0.353379048968,0.9088767427331117,0.000398,4,16,0.05,4,256,6,10,0.22
139,0.6472335290756954,0.6351512738853503,0.6262979233226837,0.8141972843450479,0.6474920382165605,0.6187100638977636,0.8248801916932907,1.5212,3.0,2.375,0.3726,0.3667,0.927622785950831,0.000251,2,128,0.05,2,32,5,10,0.2
113,0.5191279592787384,0.7923964968152867,0.7912340255591054,1.0,0.7919984076433121,0.7898362619808307,0.9971046325878594,2.5625,2.5625,2.5625,0.20804937499999998,0.20804937499999998,0.7078827080982357,0.000398,1,16,0.05,8,64,5,10,0.1
167,0.6648940652798695,0.6060907643312102,0.6082268370607029,0.7863418530351438,0.6056926751592356,0.6034345047923323,0.7791533546325878,1.5074,2.3125,1.5625,0.403595625,0.39111687500000003,0.9502493487828367,0.001585,1,32,0.05,2,32,5,10,0.3
221,0.6769745835832729,0.5832006369426752,0.5722843450479234,0.6295926517571885,0.6058917197452229,0.5547124600638977,0.636082268370607,1.6767,2.75,1.4375,0.4405875,0.42486875,0.9685880362086436,0.000158,3,16,0.05,4,256,5,10,0.3
349,0.6260393390989607,0.6671974522292994,0.6229033546325878,0.7853434504792333,0.6956608280254777,0.5986421725239617,0.7542931309904153,3.2458,3.5625,2.921875,0.35543955697664004,0.35258279634816003,0.9206429825338933,0.000251,3,32,0.05,4,32,7,10,0.16
1,0.7587917602745591,0.517515923566879,0.5169728434504792,0.5169728434504792,0.482484076433121,0.4830271565495208,0.4830271565495208,0.0,3.625,2.796875,0.43638492862464,0.43137257493632,0.9802224455081401,0.003,3,128,0.05,4,128,7,10,0.24
235,0.6316395819566811,0.6660031847133758,0.6514576677316294,0.9514776357827476,0.6835191082802548,0.6330870607028753,0.9051517571884984,2.7939,3.1875,3.0,0.34031941939200006,0.34030586374400007,0.9165130856920953,0.000158,4,32,0.05,2,64,6,10,0.16
248,0.6658114460623188,0.607484076433121,0.5801717252396166,0.7198482428115016,0.6701831210191083,0.556908945686901,0.6811102236421726,2.1978,3.25,1.9375,0.417113829888,0.40439930259199997,0.9636089868911535,0.000251,3,64,0.05,4,64,6,10,0.24
94,0.5926535839487792,0.701234076433121,0.6824081469648562,0.8974640575079872,0.7217356687898089,0.6677316293929713,0.8675119808306709,2.8967,3.5,3.28125,0.30679072727123435,0.3066571625878063,0.8552110747142674,0.001585,3,32,0.05,4,64,7,10,0.13
125,0.5993686265246884,0.6990445859872612,0.6752196485623003,0.9603634185303515,0.7030254777070064,0.6672324281150159,0.9230231629392971,1.8349,2.0,1.8125,0.31993654,0.31720544999999994,0.8691615677273434,0.001585,2,16,0.05,2,64,5,10,0.22
32,0.4375184199232964,0.8546974522292994,0.8605231629392971,1.0,0.8564888535031847,0.8518370607028753,0.9884185303514377,3.2557,3.265625,3.265625,0.14286397193603512,0.14286397193603512,0.5742642099873434,0.001,3,32,0.05,4,64,7,10,0.05
96,0.6588973015736622,0.61046974522293,0.6098242811501597,0.6521565495207667,0.615843949044586,0.6040335463258786,0.6672324281150159,0.5197,2.9375,0.8125,0.42820096875,0.3868459375,0.9469048488489493,0.003,2,16,0.05,2,128,6,10,0.3
153,0.6859436589441482,0.5577229299363057,0.5425319488817891,0.6536541533546326,0.5467754777070064,0.5396365814696485,0.6118210862619808,1.3397,3.578125,2.03125,0.4592993390625,0.442227865625,0.9844702537531829,0.005,1,32,0.05,2,32,7,10,0.3
212,0.6667773169317063,0.5985270700636943,0.5625,0.6070287539936102,0.6612261146496815,0.5429313099041534,0.584464856230032,1.6748,3.421875,1.828125,0.448612701376,0.4294084003072,0.9767291311436317,0.000398,2,128,0.05,8,128,7,10,0.28
15,0.5357503272165918,0.771297770700637,0.7786541533546326,0.8490415335463258,0.7623407643312102,0.770367412140575,0.8485423322683706,1.2666,2.3125,2.3125,0.1577288832,0.1577288832,0.6167593548830128,0.005,2,128,0.05,2,64,5,10,0.08
299,0.6706480740741559,0.5913614649681529,0.5657947284345048,0.6814097444089456,0.6027070063694268,0.5610023961661342,0.6683306709265175,1.8283,3.1875,1.4375,0.44554921875,0.42259515625,0.9731112359414258,0.001,1,16,0.05,4,64,6,10,0.3
164,0.67511952416912,0.5820063694267515,0.5521166134185304,0.5962460063897763,0.6568471337579618,0.5254592651757188,0.5584065495207667,1.4553,3.734375,1.40625,0.4595273390625,0.433376703125,0.9768707668218246,0.000398,4,32,0.05,8,32,7,10,0.3
324,0.549721462141936,0.7515923566878981,0.7526956869009584,0.9974041533546326,0.7515923566878981,0.751797124600639,0.9991014376996805,2.441,2.4375,2.4375,0.24768478710625003,0.24768478710625003,0.7816300215672545,0.005,3,16,0.05,4,32,5,10,0.13
34,0.6755321876258608,0.571656050955414,0.5707867412140575,0.6516573482428115,0.5961385350318471,0.5509185303514377,0.6704273162939297,1.8811,3.125,1.9375,0.427901913582,0.418665405236,0.9703952468208659,0.001,1,32,0.05,4,128,6,10,0.26
67,0.6803404814118792,0.5752388535031847,0.5840654952076677,0.6650359424920128,0.615047770700637,0.5620007987220448,0.6698282747603834,1.4801,3.40625,1.859375,0.43218988631,0.4135495234154,0.9673033028380642,0.000631,3,32,0.05,2,128,7,10,0.26
118,0.5006578524780881,0.7917993630573248,0.7847444089456869,1.0,0.7977707006369427,0.7696685303514377,0.9685503194888179,3.428,3.40625,3.40625,0.21608043967488005,0.21608043967488005,0.7292436286287227,0.003,4,16,0.05,4,64,7,10,0.08
70,0.1072754450175751,1.0,1.0,1.0,1.0,1.0,1.0,3.4843,3.5,3.5,0.0,0.0,1.7763568394002505e-15,0.003,3,64,0.05,4,256,6,10,0.0
91,0.6847038819531727,0.5607085987261147,0.5453274760383386,0.5961461661341853,0.615047770700637,0.5252595846645367,0.6317891373801917,1.9616,3.75,3.1875,0.43119097394999994,0.42854730635,0.9788060315470997,0.001,4,32,0.05,4,256,6,10,0.22
152,0.6247316016133424,0.6673964968152867,0.6608426517571885,0.8742012779552716,0.6536624203821656,0.6463658146964856,0.8781948881789138,2.1233,3.0,2.625,0.34413509944799997,0.34188207675599996,0.8944256857691073,0.001585,4,64,0.05,8,64,6,10,0.18
360,0.5739764538919849,0.7386544585987261,0.7311301916932907,0.9452875399361023,0.7310907643312102,0.7164536741214057,0.8937699680511182,3.0115,3.296875,3.296875,0.24948311093749997,0.24948311093749997,0.7876521762872937,0.001,4,128,0.05,8,32,7,10,0.1
20,0.17537155492338025,1.0,1.0,1.0,1.0,1.0,1.0,2.5779,2.5625,2.5625,0.0,0.0,8.881784197001252e-16,0.000631,2,32,0.05,2,32,6,10,0.0
404,0.6074871954264914,0.6944665605095541,0.700279552715655,0.8236821086261981,0.6773487261146497,0.6664337060702875,0.7583865814696485,2.5361,3.515625,3.515625,0.222546585984,0.222546585984,0.7494047275231654,0.005,1,32,0.05,4,32,7,10,0.08
141,0.501825495700168,0.7804538216560509,0.762779552715655,0.8598242811501597,0.7573646496815286,0.7356230031948882,0.8188897763578274,2.7801,3.390625,3.390625,0.1465374289672851,0.1465374289672851,0.5798745070599196,0.003,1,32,0.05,8,32,7,10,0.05
191,0.5533496500200527,0.7460191082802548,0.7485023961661342,0.9851238019169329,0.7581608280254777,0.7276357827476039,0.9457867412140575,3.3341,3.40625,3.40625,0.25572236874999993,0.25572236874999993,0.798589797158205,0.000631,4,64,0.05,2,256,7,10,0.1
489,0.658401006725943,0.6142515923566879,0.5980431309904153,0.6333865814696485,0.6144506369426752,0.5966453674121406,0.623202875399361,0.549,2.8125,1.25,0.411546793112,0.39345027071600003,0.9538834027119432,0.001,2,32,0.05,2,256,6,10,0.26
393,0.5756471122905706,0.7157643312101911,0.7066693290734825,0.9445886581469649,0.6978503184713376,0.681908945686901,0.8527356230031949,1.901,2.25,1.9375,0.29122927919999997,0.2906757596,0.8333421540944146,0.001585,4,128,0.05,8,128,5,10,0.18
231,0.6799400410834392,0.5638933121019108,0.56060303514377,0.654452875399361,0.5702627388535032,0.5464257188498403,0.6717252396166135,1.482,3.3125,2.1875,0.438265277918,0.428737152626,0.977885739986136,0.001585,2,128,0.05,8,64,6,10,0.26
68,0.5877228601343313,0.705015923566879,0.6997803514376997,0.9550718849840255,0.7300955414012739,0.6738218849840255,0.898861821086262,2.0887,2.3125,2.0,0.2973951198,0.29406457999999996,0.836808525238995,0.001,4,16,0.05,4,256,5,10,0.18
28,0.6385178641908488,0.6548566878980892,0.6445686900958466,0.6962859424920128,0.6552547770700637,0.643470447284345,0.6938897763578274,1.168,3.0625,3.0625,0.28307810304921877,0.28307810304921877,0.829678355770203,0.000398,1,64,0.05,2,256,6,10,0.13
449,0.6451361447003237,0.64171974522293,0.6006389776357828,0.771964856230032,0.6534633757961783,0.5997404153354633,0.78125,3.0416,3.484375,3.171875,0.37721231134542,0.37518573062414,0.9387778942959217,0.000158,3,32,0.05,2,64,7,10,0.18
157,0.6235787175643216,0.6717754777070064,0.6572484025559105,0.8041134185303515,0.7060111464968153,0.6450678913738019,0.8218849840255591,2.479,3.65625,3.328125,0.3191507137825419,0.3185825067046772,0.8809333502777976,0.000251,2,128,0.05,4,32,7,10,0.13
207,0.682451186286416,0.5656847133757962,0.5564097444089456,0.6610423322683706,0.5433917197452229,0.5232627795527156,0.5691892971246006,1.2579,3.0,1.9375,0.43235603891200003,0.42388356294400004,0.9740933450864144,0.001585,1,128,0.05,2,64,6,10,0.28
76,0.5360748074996243,0.7589570063694268,0.7593849840255591,0.9973043130990416,0.7794585987261147,0.7154552715654952,0.8941693290734825,2.3166,2.3125,2.3125,0.23938626245625,0.23938626245625,0.7756440645541263,0.000251,2,64,0.05,8,256,5,10,0.13
247,0.44930279663034306,0.8339968152866242,0.8523362619808307,1.0,0.8355891719745223,0.8503394568690096,0.9960063897763578,3.557,3.5625,3.5625,0.15355083002929681,0.15355083002929681,0.6043452428223262,0.000158,4,32,0.05,2,64,7,10,0.05
101,0.6226868783212771,0.6833200636942676,0.6789137380191693,0.9555710862619808,0.6888933121019108,0.6732228434504792,0.9554712460063898,2.5635,2.9375,2.75,0.322619511808,0.321283425344,0.8851907847854763,0.005,2,16,0.05,8,128,6,10,0.16
117,0.6576938875921213,0.6283837579617835,0.6130191693290735,0.8447484025559105,0.6180334394904459,0.606729233226837,0.8191892971246006,2.0942,2.5,2.5,0.36580954079999994,0.36580954079999994,0.9294202583194844,0.000398,1,128,0.05,4,32,5,10,0.22
46,0.6724651212904863,0.5833996815286624,0.5856629392971247,0.6261980830670927,0.6162420382165605,0.5726837060702875,0.6789137380191693,1.3026,3.125,1.4375,0.41961087379224,0.39507053081608,0.9552715468666602,0.000158,3,16,0.05,8,256,7,10,0.26
193,0.6283851639859995,0.6731687898089171,0.6584464856230032,0.8656150159744409,0.6851114649681529,0.6508586261980831,0.8503394568690096,2.0636,2.9375,2.1875,0.3473319672,0.3409203938,0.9084250462469328,0.001585,4,32,0.05,4,128,6,10,0.18
374,0.5238263899353659,0.7736863057324841,0.7762579872204473,1.0,0.7742834394904459,0.7722643769968051,0.9914137380191693,3.5511,3.546875,3.546875,0.22576749414912006,0.22576749414912006,0.7602166785703313,0.000158,3,128,0.05,2,256,7,10,0.08
487,0.5877615203902979,0.6892914012738853,0.6875998402555911,0.9386980830670927,0.691281847133758,0.6853035143769968,0.920926517571885,1.854,1.9375,1.9375,0.3091868802,0.3091868802,0.8578570218480985,0.000158,2,16,0.05,2,64,5,10,0.22
113,0.6472522844174865,0.6345541401273885,0.6311900958466453,0.87689696485623,0.6876990445859873,0.5901557507987221,0.7625798722044729,2.1475,2.75,2.125,0.3758749808,0.37074947999999996,0.9362385450150512,0.000398,2,64,0.05,8,256,5,10,0.22
288,0.6607673559219215,0.6114649681528662,0.575379392971246,0.7179512779552716,0.6721735668789809,0.544229233226837,0.6781150159744409,2.7042,3.421875,2.5625,0.40848964056801995,0.40305302586812,0.957533097444407,0.000158,4,128,0.05,4,128,7,10,0.22
351,0.6782830395516316,0.5756369426751592,0.5669928115015974,0.7236421725239617,0.5933519108280255,0.5500199680511182,0.7277356230031949,2.0993,3.0625,2.3125,0.422700544448,0.41756208128,0.9684968477978604,0.000158,4,16,0.05,4,64,6,10,0.26
34,0.6832294870334067,0.5642914012738853,0.5783746006389776,0.595547124600639,0.6656050955414012,0.5388378594249201,0.6075279552715654,0.684,3.28125,1.578125,0.44176911002112,0.42261499572864003,0.9719219184488797,0.001,4,16,0.05,8,256,7,10,0.28
51,0.1898539642192376,1.0,1.0,1.0,1.0,1.0,1.0,3.0181,3.0,3.0,0.0,0.0,-8.881784197001252e-16,0.000251,1,64,0.05,8,128,6,10,0.0
437,0.5214773648104091,0.7872213375796179,0.784944089456869,0.9947084664536742,0.7653264331210191,0.7617811501597445,0.9423921725239617,3.1908,3.1875,3.1875,0.20656455680000002,0.20656455680000002,0.7206834185179947,0.003,4,128,0.05,4,64,6,10,0.08
82,0.6890841304876243,0.5402070063694268,0.5456269968051118,0.5443290734824281,0.5511544585987261,0.5340455271565495,0.568091054313099,0.1448,3.578125,2.28125,0.45020728677366,0.44256570326776,0.9835413379232234,0.000158,1,16,0.05,4,64,7,10,0.26
487,0.5095074339087602,0.8377786624203821,0.8277755591054313,0.9708466453674122,0.8322054140127388,0.8212859424920128,0.955870607028754,3.4612,3.59375,3.59375,0.1531394951660156,0.1531394951660156,0.6024361479944824,0.000251,1,16,0.05,2,64,7,10,0.05
469,0.6215704151779223,0.6833200636942676,0.6733226837060703,0.9028554313099042,0.6435111464968153,0.6419728434504792,0.7679712460063898,2.9474,3.375,3.375,0.3065383896533238,0.3065383896533238,0.8678043394426922,0.005,2,16,0.05,4,64,7,10,0.13
384,0.6390785740059652,0.6572452229299363,0.6509584664536742,0.748202875399361,0.6399283439490446,0.6302915335463258,0.7102635782747604,2.086,3.46875,3.46875,0.2593048499999999,0.2593048499999999,0.8057349314099049,0.003,1,32,0.05,2,128,7,10,0.1
54,0.36958474006242814,0.8982882165605095,0.8947683706070287,1.0,0.8982882165605095,0.8947683706070287,1.0,2.2396,2.25,2.25,0.10264617187499997,0.10264617187499997,0.4548299412728376,0.000158,4,32,0.05,4,32,5,10,0.05
43,0.6755954911754389,0.5835987261146497,0.5713857827476039,0.6147164536741214,0.5835987261146497,0.5713857827476039,0.6147164536741214,0.7542,3.171875,1.546875,0.43679481379072005,0.41565838772224,0.9684037881163121,0.005,1,16,0.05,2,32,7,10,0.28
333,0.6594427281124576,0.61046974522293,0.5982428115015974,0.7406150159744409,0.6033041401273885,0.5911541533546326,0.7410143769968051,2.2735,3.0,2.5625,0.39107346924799996,0.38931186982399996,0.9459817889546853,0.001,4,128,0.05,8,32,6,10,0.22
495,0.6306667424690952,0.652468152866242,0.6624400958466453,0.7129592651757188,0.6544585987261147,0.6587460063897763,0.705870607028754,0.5277,2.4375,0.8125,0.3646385574,0.3393213958,0.8772664766957048,0.005,3,32,0.05,8,32,5,10,0.26
31,0.6221976221367053,0.660828025477707,0.6591453674121406,0.7621805111821086,0.6827229299363057,0.6325878594249201,0.7262380191693291,0.9323,2.6875,0.6875,0.3713565414,0.3350723302,0.8912851134976805,0.000251,4,32,0.05,2,256,5,10,0.26
79,0.6459096837195621,0.637937898089172,0.6463658146964856,0.8706070287539937,0.6460987261146497,0.6326876996805112,0.8554313099041534,1.6176,2.125,1.5625,0.3622314176,0.3560934944,0.9214045770148873,0.000398,1,64,0.05,4,256,5,10,0.26
13,0.6850882734462713,0.5549363057324841,0.5640974440894568,0.619408945686901,0.539609872611465,0.5543130990415336,0.5681908945686901,0.6906,3.40625,1.71875,0.44686580259328,0.427606527488,0.9770718331721717,0.003,3,64,0.05,4,128,7,10,0.28
231,0.682469555526782,0.5650875796178344,0.577276357827476,0.6528554313099042,0.567078025477707,0.567991214057508,0.6572484025559105,1.7996,3.234375,2.21875,0.42809354701334,0.41295942056,0.968770663100675,0.005,4,64,0.05,4,256,7,10,0.26
343,0.6419078599495492,0.652468152866242,0.6439696485623003,0.924620607028754,0.6506767515923567,0.6374800319488818,0.900658945686901,2.6819,2.8125,2.8125,0.34535611979999997,0.34535611979999997,0.9146442819103893,0.003,1,64,0.05,8,256,5,10,0.18
47,0.6455974487742041,0.6407245222929936,0.6494608626198083,0.8066094249201278,0.6447054140127388,0.6464656549520766,0.7860423322683706,1.4603,1.8125,1.8125,0.3408207686,0.3408207686,0.8962185318975973,0.003,3,32,0.05,2,32,5,10,0.26
64,0.6353060493044033,0.6598328025477707,0.6392771565495208,0.9138378594249201,0.6831210191082803,0.625,0.8636182108626198,2.5251,2.75,2.75,0.33808135679999995,0.33808135679999995,0.905734822327771,0.000398,3,32,0.05,2,256,5,10,0.18
40,0.6810335661195646,0.5820063694267515,0.5659944089456869,0.6480630990415336,0.6570461783439491,0.5428314696485623,0.5871605431309904,0.6778,3.4375,1.1875,0.449959460608,0.4284252352,0.9769242296634175,0.000631,4,64,0.05,8,256,6,10,0.28
131,0.661306911782854,0.6013136942675159,0.5896565495207667,0.7100638977635783,0.6136544585987261,0.5831669329073482,0.7116613418530351,1.5868,2.875,1.9375,0.41498392291200004,0.404037484256,0.9576019670023896,0.001,4,128,0.05,8,64,6,10,0.26
101,0.6083148799504444,0.6930732484076433,0.6753194888178914,0.921026357827476,0.7205414012738853,0.6447683706070287,0.8589257188498403,3.0173,3.34375,3.34375,0.3046852448789175,0.3046852448789175,0.8671499944395906,0.001,4,32,0.05,4,256,7,10,0.13
225,0.6528174231766136,0.6210191082802548,0.6269968051118211,0.7531948881789138,0.6327627388535032,0.6198083067092651,0.7450079872204473,1.0717,2.6875,1.3125,0.3876123264,0.3754188864,0.9342558525939388,0.000631,1,32,0.05,2,256,5,10,0.24
226,0.6765761045133991,0.5814092356687898,0.5555111821086262,0.6696285942492013,0.6210191082802548,0.5463258785942492,0.6625399361022364,1.962,3.0625,2.25,0.4327143366,0.4279279211,0.9796615357310747,0.000251,3,64,0.05,2,32,6,10,0.26
496,0.5825430245915796,0.7074044585987261,0.6879992012779552,0.9088458466453674,0.7083996815286624,0.6864017571884984,0.8935702875399361,2.8463,3.125,3.125,0.28926874945596875,0.28926874945596875,0.837225199637528,0.000158,2,32,0.05,2,128,6,10,0.13
85,0.6468462522622127,0.6289808917197452,0.6260982428115016,0.8544329073482428,0.6719745222929936,0.6068290734824281,0.8008186900958466,2.1178,2.5,2.5,0.3607776832,0.3607776832,0.9252296104242665,0.000631,4,32,0.05,4,256,5,10,0.22
145,0.6681781938880872,0.5999203821656051,0.5930511182108626,0.7695686900958466,0.6140525477707006,0.5794728434504792,0.7318290734824281,1.6977,2.75,2.0,0.401525428382,0.392567004836,0.9509956328848803,0.000158,2,128,0.05,2,256,6,10,0.26
149,0.09366029530547108,1.0,1.0,1.0,1.0,1.0,1.0,3.8691,3.875,3.875,0.0,0.0,-8.881784197001252e-16,0.000251,3,64,0.05,2,32,7,10,0.0
128,0.6154568962230804,0.6841162420382165,0.6531549520766773,0.9040535143769968,0.7040207006369427,0.6372803514376997,0.8705071884984026,3.2509,3.765625,3.765625,0.3276264456357852,0.3276264456357852,0.8941972884078062,0.001,3,16,0.05,4,256,7,10,0.13
136,0.658469016764574,0.6146496815286624,0.6087260383386581,0.71875,0.6506767515923567,0.5897563897763578,0.7922324281150159,1.4517,2.875,1.8125,0.398955545088,0.384725577792,0.9450469739644305,0.000398,1,32,0.05,8,64,6,10,0.24
7,0.1508285044484837,1.0,1.0,1.0,1.0,1.0,1.0,2.5592,2.5625,2.5625,0.0,0.0,-1.7763568394002505e-15,0.003,3,32,0.05,2,256,5,10,0.0
101,0.6757853103291457,0.5895700636942676,0.5723841853035144,0.7301317891373802,0.5997213375796179,0.5517172523961661,0.6572484025559105,2.2887,3.125,2.0625,0.43075073340000003,0.4227058309,0.973272670009532,0.003,2,32,0.05,8,256,6,10,0.26
37,0.6929671627700709,0.5376194267515924,0.5490215654952076,0.5712859424920128,0.5782245222929936,0.5282547923322684,0.5880591054313099,1.2567,3.578125,1.78125,0.4627973015625,0.44292903125,0.985789745127458,0.000251,2,16,0.05,4,256,7,10,0.3
293,0.6283610863670422,0.6596337579617835,0.6228035143769968,0.8208865814696485,0.7028264331210191,0.5972444089456869,0.7643769968051118,2.6975,3.125,2.875,0.358312924062,0.357460514462,0.9200857150210284,0.000158,3,128,0.05,4,32,6,10,0.18
115,0.5823903216677866,0.7093949044585988,0.7030750798722045,0.891573482428115,0.7207404458598726,0.6910942492012779,0.8629193290734825,1.7311,2.4375,1.8125,0.3023602398,0.2989125598,0.8408976300166708,0.000631,1,64,0.05,8,128,5,10,0.18
403,0.6251157237465974,0.6606289808917197,0.6566493610223643,0.8095047923322684,0.6703821656050956,0.650658945686901,0.8020167731629393,2.4799,3.390625,3.390625,0.30527465969634765,0.30527465969634765,0.8602790634600499,0.001585,1,64,0.05,4,64,7,10,0.13
103,0.6740309725141829,0.5991242038216561,0.5838658146964856,0.6123202875399361,0.5925557324840764,0.5760782747603834,0.5760782747603834,0.5341,3.46875,1.671875,0.42065312173056,0.39821576952192,0.957597579985654,0.001,1,128,0.05,2,256,7,10,0.24
1,0.6673541465762315,0.6620222929936306,0.6583466453674122,0.6583466453674122,0.6634156050955414,0.6568490415335463,0.6591453674121406,0.0,2.8125,1.0,0.36804482611199996,0.3335293856,0.8877338366849754,0.001585,1,64,0.05,2,32,6,10,0.24
19,0.6917975343716373,0.5557324840764332,0.5424321086261981,0.6148162939297125,0.5573248407643312,0.5297523961661342,0.5870607028753994,1.4461,3.375,2.078125,0.45767576249999997,0.4435207,0.9843711751592013,0.000251,1,128,0.05,2,256,7,10,0.3
491,0.25517266058618093,0.8939092356687898,0.8926717252396166,0.8926717252396166,0.8939092356687898,0.8926717252396166,0.8926717252396166,1.8843,2.375,2.375,0.0,0.0,-8.881784197001252e-16,0.005,1,128,0.05,2,32,6,10,0.0
380,0.6569296212712671,0.629578025477707,0.6108226837060703,0.7520966453674122,0.629578025477707,0.6105231629392971,0.7524960063897763,1.001,2.9375,1.1875,0.422025248512,0.388237024,0.9526712501940668,0.001,3,128,0.05,2,256,6,10,0.28
30,0.15075688057647318,1.0,1.0,1.0,1.0,1.0,1.0,3.5224,3.53125,3.53125,0.0,0.0,-1.7763568394002505e-15,0.001585,3,128,0.05,8,128,7,10,0.0
45,0.6925923892646838,0.5388136942675159,0.5333466453674122,0.5960463258785943,0.6305732484076433,0.512979233226837,0.6147164536741214,2.0659,3.453125,2.1875,0.46156628906249997,0.4509959375,0.9894911133699322,0.000251,3,128,0.05,4,256,7,10,0.3
220,0.6427424677238343,0.6455015923566879,0.6214057507987221,0.7800519169329073,0.669187898089172,0.6086261980830671,0.7944289137380192,2.0869,3.125,2.0625,0.37149200000000004,0.364622,0.9229038062499724,0.000631,4,64,0.05,4,256,6,10,0.2
311,0.678833295964891,0.5835987261146497,0.5841653354632588,0.6805111821086262,0.5812101910828026,0.5658945686900958,0.6448682108626198,2.1848,3.4375,3.140625,0.35317767204864003,0.35086257298816004,0.9206208965665059,0.001585,3,64,0.05,2,64,7,10,0.16
103,0.6634066522501076,0.606687898089172,0.5942492012779552,0.6598442492012779,0.6184315286624203,0.5915535143769968,0.7045726837060703,0.8343,3.25,1.6875,0.424542344382,0.400479379782,0.9581974706074261,0.001585,1,128,0.05,4,64,6,10,0.26
258,0.6864036705083908,0.5611066878980892,0.5558107028753994,0.577076677316294,0.5511544585987261,0.5343450479233227,0.5712859424920128,0.9965,3.765625,1.984375,0.44155976972406,0.42212579290206,0.9715408921771074,0.003,1,64,0.05,2,256,7,10,0.26
34,0.6731338299763431,0.5887738853503185,0.5903554313099042,0.6228035143769968,0.6667993630573248,0.5426317891373802,0.6054313099041534,0.9927,3.34375,1.25,0.44438503125,0.41404809374999996,0.9660833877746109,0.001,2,32,0.05,8,32,7,10,0.3
42,0.17570853728065444,1.0,1.0,1.0,1.0,1.0,1.0,3.0613,3.0625,3.0625,0.0,0.0,-8.881784197001252e-16,0.000251,3,64,0.05,8,64,6,10,0.0
52,0.6100795669540479,0.679140127388535,0.6795127795527156,0.9070487220447284,0.7010350318471338,0.6662340255591054,0.900758785942492,2.0841,3.0,1.75,0.3226425344,0.31966557440000004,0.8679574239683827,0.001,2,16,0.05,8,64,5,10,0.16
168,0.6649610787440258,0.6160429936305732,0.5981429712460063,0.7673722044728435,0.6556528662420382,0.5797723642172524,0.7475039936102237,2.61,3.453125,2.71875,0.3925982,0.3864383,0.94833002198851,0.000251,3,16,0.05,4,256,7,10,0.2
102,0.6621536437872868,0.5991242038216561,0.606729233226837,0.6828075079872205,0.6634156050955414,0.5724840255591054,0.7089656549520766,1.2824,2.5625,1.375,0.41083620480000005,0.39262319040000004,0.9442858751894425,0.000631,4,16,0.05,8,32,5,10,0.28
172,0.5806031546015649,0.7253184713375797,0.7084664536741214,0.9643570287539937,0.7294984076433121,0.6976837060702875,0.9337060702875399,2.875,3.0625,3.0625,0.29084756890596875,0.29084756890596875,0.8526125439447672,0.001,1,32,0.05,8,64,6,10,0.13
86,0.6104803761099554,0.6863057324840764,0.6891972843450479,0.9647563897763578,0.7364649681528662,0.6307907348242812,0.7936301916932907,2.6868,2.75,2.75,0.312243750912,0.312243750912,0.8764339277478896,0.000398,3,64,0.05,8,256,6,10,0.16
21,0.6771863892579534,0.5903662420382165,0.5892571884984026,0.7641773162939297,0.6279856687898089,0.577276357827476,0.7803514376996805,1.7956,2.25,1.9375,0.406845,0.39814249999999995,0.952989289569838,0.000398,2,32,0.05,2,32,5,10,0.3
24,0.37816950882885864,0.88953025477707,0.8771964856230032,1.0,0.8913216560509554,0.8633186900958466,0.9823282747603834,2.6356,2.625,2.625,0.11845554687499993,0.11845554687499993,0.5019117264741642,0.000398,2,128,0.05,8,256,5,10,0.05
161,0.6867622091512012,0.5640923566878981,0.5683905750798722,0.6446685303514377,0.5071656050955414,0.501797124600639,0.501797124600639,1.6746,3.1875,2.1875,0.427974309152,0.417586005776,0.9711583605009908,0.005,4,64,0.05,2,256,6,10,0.26
402,0.6807213888806143,0.5706608280254777,0.5765774760383386,0.6355830670926518,0.5714570063694268,0.5730830670926518,0.5946485623003195,1.3936,3.421875,1.921875,0.43438351854534,0.41589776395002,0.9687268944484062,0.005,2,128,0.05,4,256,7,10,0.26
490,0.6846636469197122,0.5636942675159236,0.5620007987220448,0.6156150159744409,0.5650875796178344,0.5593051118210862,0.6144169329073482,1.5632,3.515625,2.140625,0.43587145202405997,0.42112066870709997,0.9718368223900562,0.005,4,128,0.05,8,128,7,10,0.26
308,0.673918103716176,0.5911624203821656,0.597444089456869,0.7396166134185304,0.5925557324840764,0.595547124600639,0.7282348242811502,1.1026,3.0625,1.125,0.43219621874999997,0.39823178124999997,0.9626239412191433,0.005,3,16,0.05,4,128,6,10,0.3
4,0.04406772234422788,1.0,1.0,1.0,1.0,1.0,1.0,2.1237,2.125,2.125,0.0,0.0,0.0,0.001585,2,64,0.05,4,256,5,10,0.0
420,0.49801571752615037,0.7687101910828026,0.764676517571885,0.764676517571885,0.7300955414012739,0.7128594249201278,0.7128594249201278,2.7518,3.5,3.5,0.0,0.0,-1.7763568394002505e-15,0.003,2,128,0.05,2,128,7,10,0.0
53,0.6818390837900198,0.5881767515923567,0.5925519169329073,0.7489017571884984,0.5963375796178344,0.579073482428115,0.6847044728434505,1.7127,2.9375,1.625,0.40346768639999997,0.3922628128,0.9482339790546606,0.001585,4,64,0.05,4,128,5,10,0.24
